ID_Asiento,Fecha_Transaccion,ID_Cuenta,Concepto,Debito,Credito
2119,2020-03-13,1005,Compra #450 - Producto #14,25696.26,0.0
2119,2020-03-13,1006,IVA por Compra #450,4894.52,0.0
2119,2020-03-13,2001,Compra #450 - Producto #14,0.0,30590.78
2120,2020-03-13,1005,Compra #336 - Producto #7,11101.36,0.0
2120,2020-03-13,1006,IVA por Compra #336,2114.55,0.0
2120,2020-03-13,2001,Compra #336 - Producto #7,0.0,13215.91
2664,2020-03-14,2001,Pago compra #231,8445.79,0.0
2664,2020-03-14,1002,Pago compra #231,0.0,8445.79
2665,2020-03-14,1002,Cobro venta #46,6070.46,0.0
2665,2020-03-14,1004,Cobro venta #46,0.0,6070.46
2666,2020-03-15,2001,Pago compra #153,10217.56,0.0
2666,2020-03-15,1002,Pago compra #153,0.0,10217.56
97,2020-03-16,1004,Venta #887 - Cliente #87,1467.6,0.0
97,2020-03-16,4001,Venta #887 - Cliente #87 (incluye IVA),0.0,1467.6
98,2020-03-16,5001,Costo de Venta #887,256.74,0.0
98,2020-03-16,1005,Costo de Venta #887 - Ajuste de inventario,0.0,256.74
99,2020-03-16,1004,Venta #564 - Cliente #45,5236.68,0.0
99,2020-03-16,4001,Venta #564 - Cliente #45 (incluye IVA),0.0,5236.68
100,2020-03-16,5001,Costo de Venta #564,800.86,0.0
100,2020-03-16,1005,Costo de Venta #564 - Ajuste de inventario,0.0,800.86
101,2020-03-17,1004,Venta #952 - Cliente #18,16273.04,0.0
101,2020-03-17,4001,Venta #952 - Cliente #18 (incluye IVA),0.0,16273.04
102,2020-03-17,5001,Costo de Venta #952,2606.5,0.0
102,2020-03-17,1005,Costo de Venta #952 - Ajuste de inventario,0.0,2606.5
103,2020-03-18,1004,Venta #453 - Cliente #75,578.7,0.0
103,2020-03-18,4001,Venta #453 - Cliente #75 (incluye IVA),0.0,578.7
104,2020-03-18,5001,Costo de Venta #453,100.98,0.0
104,2020-03-18,1005,Costo de Venta #453 - Ajuste de inventario,0.0,100.98
2667,2020-03-18,1002,Cobro venta #564,5236.68,0.0
2667,2020-03-18,1004,Cobro venta #564,0.0,5236.68
2668,2020-03-18,1002,Cobro venta #906,4571.0,0.0
2668,2020-03-18,1004,Cobro venta #906,0.0,4571.0
2669,2020-03-19,1002,Cobro venta #952,16273.04,0.0
2669,2020-03-19,1004,Cobro venta #952,0.0,16273.04
2670,2020-03-19,2001,Pago compra #415,5215.88,0.0
2670,2020-03-19,1002,Pago compra #415,0.0,5215.88
2671,2020-03-20,1002,Cobro venta #200,43129.32,0.0
2671,2020-03-20,1004,Cobro venta #200,0.0,43129.32
105,2020-03-22,1004,Venta #165 - Cliente #100,14238.91,0.0
105,2020-03-22,4001,Venta #165 - Cliente #100 (incluye IVA),0.0,14238.91
106,2020-03-22,5001,Costo de Venta #165,2280.69,0.0
106,2020-03-22,1005,Costo de Venta #165 - Ajuste de inventario,0.0,2280.69
107,2020-03-22,1004,Venta #639 - Cliente #92,64475.71,0.0
107,2020-03-22,4001,Venta #639 - Cliente #92 (incluye IVA),0.0,64475.71
108,2020-03-22,5001,Costo de Venta #639,10383.52,0.0
108,2020-03-22,1005,Costo de Venta #639 - Ajuste de inventario,0.0,10383.52
2672,2020-03-23,2001,Pago compra #468,24187.97,0.0
2672,2020-03-23,1002,Pago compra #468,0.0,24187.97
2121,2020-03-24,1005,Compra #481 - Producto #27,4583.17,0.0
2121,2020-03-24,1006,IVA por Compra #481,872.98,0.0
2121,2020-03-24,2001,Compra #481 - Producto #27,0.0,5456.15
2673,2020-03-24,2001,Pago compra #336,13215.91,0.0
2673,2020-03-24,1002,Pago compra #336,0.0,13215.91
2674,2020-03-25,1002,Cobro venta #887,1467.6,0.0
2674,2020-03-25,1004,Cobro venta #887,0.0,1467.6
2675,2020-03-25,1002,Cobro venta #453,578.7,0.0
2675,2020-03-25,1004,Cobro venta #453,0.0,578.7
109,2020-03-27,1004,Venta #394 - Cliente #43,1770.03,0.0
109,2020-03-27,4001,Venta #394 - Cliente #43 (incluye IVA),0.0,1770.03
110,2020-03-27,5001,Costo de Venta #394,242.65,0.0
110,2020-03-27,1005,Costo de Venta #394 - Ajuste de inventario,0.0,242.65
111,2020-03-27,1004,Venta #393 - Cliente #8,1764.26,0.0
111,2020-03-27,4001,Venta #393 - Cliente #8 (incluye IVA),0.0,1764.26
112,2020-03-27,5001,Costo de Venta #393,305.74,0.0
112,2020-03-27,1005,Costo de Venta #393 - Ajuste de inventario,0.0,305.74
2122,2020-03-27,1005,Compra #74 - Producto #48,12575.84,0.0
2122,2020-03-27,1006,IVA por Compra #74,2395.4,0.0
2122,2020-03-27,2001,Compra #74 - Producto #48,0.0,14971.24
2123,2020-03-27,1005,Compra #473 - Producto #15,21074.58,0.0
2123,2020-03-27,1006,IVA por Compra #473,4014.21,0.0
2123,2020-03-27,2001,Compra #473 - Producto #15,0.0,25088.79
2676,2020-03-27,2001,Pago compra #450,30590.78,0.0
2676,2020-03-27,1002,Pago compra #450,0.0,30590.78
2677,2020-03-27,5005,Pago nómina,15267.14,0.0
2677,2020-03-27,1002,Pago nómina,0.0,15267.14
2678,2020-03-28,2001,Pago compra #74,14971.24,0.0
2678,2020-03-28,1002,Pago compra #74,0.0,14971.24
2679,2020-03-28,1002,Cobro venta #394,1770.03,0.0
2679,2020-03-28,1004,Cobro venta #394,0.0,1770.03
113,2020-03-30,1004,Venta #299 - Cliente #89,2214.0,0.0
113,2020-03-30,4001,Venta #299 - Cliente #89 (incluye IVA),0.0,2214.0
114,2020-03-30,5001,Costo de Venta #299,384.55,0.0
114,2020-03-30,1005,Costo de Venta #299 - Ajuste de inventario,0.0,384.55
2124,2020-03-30,1005,Compra #148 - Producto #16,4516.13,0.0
2124,2020-03-30,1006,IVA por Compra #148,860.21,0.0
2124,2020-03-30,2001,Compra #148 - Producto #16,0.0,5376.34
2125,2020-03-31,1005,Compra #81 - Producto #18,20691.92,0.0
2125,2020-03-31,1006,IVA por Compra #81,3941.32,0.0
2125,2020-03-31,2001,Compra #81 - Producto #18,0.0,24633.24
2680,2020-03-31,1002,Cobro venta #165,14238.91,0.0
2680,2020-03-31,1004,Cobro venta #165,0.0,14238.91
2681,2020-03-31,1002,Cobro venta #299,2214.0,0.0
2681,2020-03-31,1004,Cobro venta #299,0.0,2214.0
2007,2020-04-01,5005,Gastos administrativos del mes,82929.43,0.0
2007,2020-04-01,1002,Pago de gastos administrativos del mes,0.0,82929.43
2008,2020-04-01,5006,Gastos de venta del mes,124394.15,0.0
2008,2020-04-01,1002,Pago de gastos de venta del mes,0.0,124394.15
115,2020-04-04,1004,Venta #356 - Cliente #14,3540.06,0.0
115,2020-04-04,4001,Venta #356 - Cliente #14 (incluye IVA),0.0,3540.06
116,2020-04-04,5001,Costo de Venta #356,485.29,0.0
116,2020-04-04,1005,Costo de Venta #356 - Ajuste de inventario,0.0,485.29
2682,2020-04-04,2001,Pago compra #398,14821.39,0.0
2682,2020-04-04,1002,Pago compra #398,0.0,14821.39
117,2020-04-05,1004,Venta #65 - Cliente #88,32903.32,0.0
117,2020-04-05,4001,Venta #65 - Cliente #88 (incluye IVA),0.0,32903.32
118,2020-04-05,5001,Costo de Venta #65,5234.57,0.0
118,2020-04-05,1005,Costo de Venta #65 - Ajuste de inventario,0.0,5234.57
2683,2020-04-05,1002,Cobro venta #639,64475.71,0.0
2683,2020-04-05,1004,Cobro venta #639,0.0,64475.71
2684,2020-04-06,1002,Cobro venta #65,32903.32,0.0
2684,2020-04-06,1004,Cobro venta #65,0.0,32903.32
119,2020-04-07,1004,Venta #830 - Cliente #89,2315.75,0.0
119,2020-04-07,4001,Venta #830 - Cliente #89 (incluye IVA),0.0,2315.75
120,2020-04-07,5001,Costo de Venta #830,313.88,0.0
120,2020-04-07,1005,Costo de Venta #830 - Ajuste de inventario,0.0,313.88
2685,2020-04-07,1002,Cobro venta #393,1764.26,0.0
2685,2020-04-07,1004,Cobro venta #393,0.0,1764.26
2686,2020-04-08,1002,Cobro venta #356,3540.06,0.0
2686,2020-04-08,1004,Cobro venta #356,0.0,3540.06
121,2020-04-09,1004,Venta #839 - Cliente #59,8136.52,0.0
121,2020-04-09,4001,Venta #839 - Cliente #59 (incluye IVA),0.0,8136.52
122,2020-04-09,5001,Costo de Venta #839,1303.25,0.0
122,2020-04-09,1005,Costo de Venta #839 - Ajuste de inventario,0.0,1303.25
123,2020-04-09,1004,Venta #237 - Cliente #94,479.22,0.0
123,2020-04-09,4001,Venta #237 - Cliente #94 (incluye IVA),0.0,479.22
124,2020-04-09,5001,Costo de Venta #237,66.13,0.0
124,2020-04-09,1005,Costo de Venta #237 - Ajuste de inventario,0.0,66.13
2687,2020-04-10,5005,Servicios,2441.98,0.0
2687,2020-04-10,1002,Servicios,0.0,2441.98
2688,2020-04-12,2001,Pago compra #481,5456.15,0.0
2688,2020-04-12,1002,Pago compra #481,0.0,5456.15
125,2020-04-13,1004,Venta #627 - Cliente #86,1494.36,0.0
125,2020-04-13,4001,Venta #627 - Cliente #86 (incluye IVA),0.0,1494.36
126,2020-04-13,5001,Costo de Venta #627,247.12,0.0
126,2020-04-13,1005,Costo de Venta #627 - Ajuste de inventario,0.0,247.12
127,2020-04-13,1004,Venta #710 - Cliente #92,132660.0,0.0
127,2020-04-13,4001,Venta #710 - Cliente #92 (incluye IVA),0.0,132660.0
128,2020-04-13,5001,Costo de Venta #710,20964.24,0.0
128,2020-04-13,1005,Costo de Venta #710 - Ajuste de inventario,0.0,20964.24
2689,2020-04-13,5005,Alquiler,10536.38,0.0
2689,2020-04-13,1002,Alquiler,0.0,10536.38
2690,2020-04-13,1002,Cobro venta #830,2315.75,0.0
2690,2020-04-13,1004,Cobro venta #830,0.0,2315.75
129,2020-04-14,1004,Venta #385 - Cliente #64,8238.96,0.0
129,2020-04-14,4001,Venta #385 - Cliente #64 (incluye IVA),0.0,8238.96
130,2020-04-14,5001,Costo de Venta #385,1263.82,0.0
130,2020-04-14,1005,Costo de Venta #385 - Ajuste de inventario,0.0,1263.82
131,2020-04-14,1004,Venta #763 - Cliente #5,590.01,0.0
131,2020-04-14,4001,Venta #763 - Cliente #5 (incluye IVA),0.0,590.01
132,2020-04-14,5001,Costo de Venta #763,80.88,0.0
132,2020-04-14,1005,Costo de Venta #763 - Ajuste de inventario,0.0,80.88
2691,2020-04-14,5005,Seguros,29098.52,0.0
2691,2020-04-14,1002,Seguros,0.0,29098.52
2692,2020-04-15,1002,Cobro venta #237,479.22,0.0
2692,2020-04-15,1004,Cobro venta #237,0.0,479.22
2693,2020-04-16,2001,Pago compra #148,5376.34,0.0
2693,2020-04-16,1002,Pago compra #148,0.0,5376.34
2126,2020-04-17,1005,Compra #253 - Producto #12,14570.51,0.0
2126,2020-04-17,1006,IVA por Compra #253,2775.33,0.0
2126,2020-04-17,2001,Compra #253 - Producto #12,0.0,17345.84
2694,2020-04-17,1002,Cobro venta #763,590.01,0.0
2694,2020-04-17,1004,Cobro venta #763,0.0,590.01
133,2020-04-18,1004,Venta #618 - Cliente #96,765.6,0.0
133,2020-04-18,4001,Venta #618 - Cliente #96 (incluye IVA),0.0,765.6
134,2020-04-18,5001,Costo de Venta #618,110.06,0.0
134,2020-04-18,1005,Costo de Venta #618 - Ajuste de inventario,0.0,110.06
2695,2020-04-18,1002,Cobro venta #839,8136.52,0.0
2695,2020-04-18,1004,Cobro venta #839,0.0,8136.52
135,2020-04-20,1004,Venta #663 - Cliente #31,64272.0,0.0
135,2020-04-20,4001,Venta #663 - Cliente #31 (incluye IVA),0.0,64272.0
136,2020-04-20,5001,Costo de Venta #663,11203.2,0.0
136,2020-04-20,1005,Costo de Venta #663 - Ajuste de inventario,0.0,11203.2
2127,2020-04-20,1005,Compra #288 - Producto #9,13598.28,0.0
2127,2020-04-20,1006,IVA por Compra #288,2590.15,0.0
2127,2020-04-20,2001,Compra #288 - Producto #9,0.0,16188.43
137,2020-04-21,1004,Venta #772 - Cliente #46,6563.88,0.0
137,2020-04-21,4001,Venta #772 - Cliente #46 (incluye IVA),0.0,6563.88
138,2020-04-21,5001,Costo de Venta #772,936.09,0.0
138,2020-04-21,1005,Costo de Venta #772 - Ajuste de inventario,0.0,936.09
2128,2020-04-21,1005,Compra #408 - Producto #18,18719.04,0.0
2128,2020-04-21,1006,IVA por Compra #408,3565.53,0.0
2128,2020-04-21,2001,Compra #408 - Producto #18,0.0,22284.57
2696,2020-04-21,1002,Cobro venta #627,1494.36,0.0
2696,2020-04-21,1004,Cobro venta #627,0.0,1494.36
139,2020-04-22,1004,Venta #449 - Cliente #55,9125.42,0.0
139,2020-04-22,4001,Venta #449 - Cliente #55 (incluye IVA),0.0,9125.42
140,2020-04-22,5001,Costo de Venta #449,1438.56,0.0
140,2020-04-22,1005,Costo de Venta #449 - Ajuste de inventario,0.0,1438.56
141,2020-04-23,1004,Venta #959 - Cliente #49,17821.64,0.0
141,2020-04-23,4001,Venta #959 - Cliente #49 (incluye IVA),0.0,17821.64
142,2020-04-23,5001,Costo de Venta #959,2859.67,0.0
142,2020-04-23,1005,Costo de Venta #959 - Ajuste de inventario,0.0,2859.67
143,2020-04-23,1004,Venta #343 - Cliente #66,6378.35,0.0
143,2020-04-23,4001,Venta #343 - Cliente #66 (incluye IVA),0.0,6378.35
144,2020-04-23,5001,Costo de Venta #343,1085.21,0.0
144,2020-04-23,1005,Costo de Venta #343 - Ajuste de inventario,0.0,1085.21
2697,2020-04-24,1002,Cobro venta #385,8238.96,0.0
2697,2020-04-24,1004,Cobro venta #385,0.0,8238.96
145,2020-04-25,1004,Venta #641 - Cliente #45,1029.87,0.0
145,2020-04-25,4001,Venta #641 - Cliente #45 (incluye IVA),0.0,1029.87
146,2020-04-25,5001,Costo de Venta #641,157.98,0.0
146,2020-04-25,1005,Costo de Venta #641 - Ajuste de inventario,0.0,157.98
147,2020-04-25,1004,Venta #332 - Cliente #8,16790.4,0.0
147,2020-04-25,4001,Venta #332 - Cliente #8 (incluye IVA),0.0,16790.4
148,2020-04-25,5001,Costo de Venta #332,2548.69,0.0
148,2020-04-25,1005,Costo de Venta #332 - Ajuste de inventario,0.0,2548.69
2129,2020-04-25,1005,Compra #367 - Producto #14,29845.52,0.0
2129,2020-04-25,1006,IVA por Compra #367,5684.86,0.0
2129,2020-04-25,2001,Compra #367 - Producto #14,0.0,35530.38
2130,2020-04-25,1005,Compra #137 - Producto #48,2338.67,0.0
2130,2020-04-25,1006,IVA por Compra #137,445.46,0.0
2130,2020-04-25,2001,Compra #137 - Producto #48,0.0,2784.13
2698,2020-04-25,2001,Pago compra #473,25088.79,0.0
2698,2020-04-25,1002,Pago compra #473,0.0,25088.79
2699,2020-04-25,1002,Cobro venta #710,132660.0,0.0
2699,2020-04-25,1004,Cobro venta #710,0.0,132660.0
2700,2020-04-25,1002,Cobro venta #959,17821.64,0.0
2700,2020-04-25,1004,Cobro venta #959,0.0,17821.64
2701,2020-04-26,1002,Cobro venta #618,765.6,0.0
2701,2020-04-26,1004,Cobro venta #618,0.0,765.6
149,2020-04-27,1004,Venta #819 - Cliente #59,9125.42,0.0
149,2020-04-27,4001,Venta #819 - Cliente #59 (incluye IVA),0.0,9125.42
150,2020-04-27,5001,Costo de Venta #819,1438.56,0.0
150,2020-04-27,1005,Costo de Venta #819 - Ajuste de inventario,0.0,1438.56
2131,2020-04-27,1005,Compra #232 - Producto #4,15363.19,0.0
2131,2020-04-27,1006,IVA por Compra #232,2926.32,0.0
2131,2020-04-27,2001,Compra #232 - Producto #4,0.0,18289.51
2702,2020-04-27,1002,Cobro venta #343,6378.35,0.0
2702,2020-04-27,1004,Cobro venta #343,0.0,6378.35
151,2020-04-28,1004,Venta #253 - Cliente #35,502773.48,0.0
151,2020-04-28,4001,Venta #253 - Cliente #35 (incluye IVA),0.0,502773.48
152,2020-04-28,5001,Costo de Venta #253,80643.06,0.0
152,2020-04-28,1005,Costo de Venta #253 - Ajuste de inventario,0.0,80643.06
153,2020-04-28,1004,Venta #709 - Cliente #28,122.3,0.0
153,2020-04-28,4001,Venta #709 - Cliente #28 (incluye IVA),0.0,122.3
154,2020-04-28,5001,Costo de Venta #709,21.4,0.0
154,2020-04-28,1005,Costo de Venta #709 - Ajuste de inventario,0.0,21.4
2132,2020-04-28,1005,Compra #489 - Producto #46,11524.04,0.0
2132,2020-04-28,1006,IVA por Compra #489,2195.06,0.0
2132,2020-04-28,2001,Compra #489 - Producto #46,0.0,13719.1
2703,2020-04-28,1002,Cobro venta #641,1029.87,0.0
2703,2020-04-28,1004,Cobro venta #641,0.0,1029.87
2704,2020-04-29,2001,Pago compra #81,24633.24,0.0
2704,2020-04-29,1002,Pago compra #81,0.0,24633.24
2705,2020-04-29,2001,Pago compra #288,16188.43,0.0
2705,2020-04-29,1002,Pago compra #288,0.0,16188.43
2706,2020-04-29,1002,Cobro venta #449,9125.42,0.0
2706,2020-04-29,1004,Cobro venta #449,0.0,9125.42
155,2020-04-30,1004,Venta #873 - Cliente #1,4167.78,0.0
155,2020-04-30,4001,Venta #873 - Cliente #1 (incluye IVA),0.0,4167.78
156,2020-04-30,5001,Costo de Venta #873,591.56,0.0
156,2020-04-30,1005,Costo de Venta #873 - Ajuste de inventario,0.0,591.56
157,2020-05-01,1004,Venta #221 - Cliente #19,2316.32,0.0
157,2020-05-01,4001,Venta #221 - Cliente #19 (incluye IVA),0.0,2316.32
158,2020-05-01,5001,Costo de Venta #221,299.04,0.0
158,2020-05-01,1005,Costo de Venta #221 - Ajuste de inventario,0.0,299.04
2009,2020-05-01,5005,Gastos administrativos del mes,13258.81,0.0
2009,2020-05-01,1002,Pago de gastos administrativos del mes,0.0,13258.81
2010,2020-05-01,5006,Gastos de venta del mes,19888.21,0.0
2010,2020-05-01,1002,Pago de gastos de venta del mes,0.0,19888.21
2133,2020-05-01,1005,Compra #107 - Producto #48,4299.11,0.0
2133,2020-05-01,1006,IVA por Compra #107,818.88,0.0
2133,2020-05-01,2001,Compra #107 - Producto #48,0.0,5117.99
2134,2020-05-02,1005,Compra #479 - Producto #30,8889.38,0.0
2134,2020-05-02,1006,IVA por Compra #479,1693.21,0.0
2134,2020-05-02,2001,Compra #479 - Producto #30,0.0,10582.59
2707,2020-05-02,1002,Cobro venta #709,122.3,0.0
2707,2020-05-02,1004,Cobro venta #709,0.0,122.3
2708,2020-05-02,2001,Pago compra #408,22284.57,0.0
2708,2020-05-02,1002,Pago compra #408,0.0,22284.57
159,2020-05-03,1004,Venta #371 - Cliente #38,64.3,0.0
159,2020-05-03,4001,Venta #371 - Cliente #38 (incluye IVA),0.0,64.3
160,2020-05-03,5001,Costo de Venta #371,11.22,0.0
160,2020-05-03,1005,Costo de Venta #371 - Ajuste de inventario,0.0,11.22
2709,2020-05-03,1002,Cobro venta #663,64272.0,0.0
2709,2020-05-03,1004,Cobro venta #663,0.0,64272.0
2710,2020-05-03,5005,Seguros,10487.34,0.0
2710,2020-05-03,1002,Seguros,0.0,10487.34
2135,2020-05-04,1005,Compra #132 - Producto #47,23058.04,0.0
2135,2020-05-04,1006,IVA por Compra #132,4392.01,0.0
2135,2020-05-04,2001,Compra #132 - Producto #47,0.0,27450.05
2711,2020-05-04,1002,Cobro venta #253,502773.48,0.0
2711,2020-05-04,1004,Cobro venta #253,0.0,502773.48
2712,2020-05-05,1002,Cobro venta #772,6563.88,0.0
2712,2020-05-05,1004,Cobro venta #772,0.0,6563.88
161,2020-05-06,1004,Venta #34 - Cliente #92,8878.32,0.0
161,2020-05-06,4001,Venta #34 - Cliente #92 (incluye IVA),0.0,8878.32
162,2020-05-06,5001,Costo de Venta #34,1151.96,0.0
162,2020-05-06,1005,Costo de Venta #34 - Ajuste de inventario,0.0,1151.96
2136,2020-05-06,1005,Compra #299 - Producto #35,7741.96,0.0
2136,2020-05-06,1006,IVA por Compra #299,1474.66,0.0
2136,2020-05-06,2001,Compra #299 - Producto #35,0.0,9216.62
2713,2020-05-06,1002,Cobro venta #332,16790.4,0.0
2713,2020-05-06,1004,Cobro venta #332,0.0,16790.4
2714,2020-05-06,2001,Pago compra #253,17345.84,0.0
2714,2020-05-06,1002,Pago compra #253,0.0,17345.84
163,2020-05-07,1004,Venta #83 - Cliente #85,404.2,0.0
163,2020-05-07,4001,Venta #83 - Cliente #85 (incluye IVA),0.0,404.2
164,2020-05-07,5001,Costo de Venta #83,68.45,0.0
164,2020-05-07,1005,Costo de Venta #83 - Ajuste de inventario,0.0,68.45
165,2020-05-08,1004,Venta #262 - Cliente #8,18648.03,0.0
165,2020-05-08,4001,Venta #262 - Cliente #8 (incluye IVA),0.0,18648.03
166,2020-05-08,5001,Costo de Venta #262,2472.3,0.0
166,2020-05-08,1005,Costo de Venta #262 - Ajuste de inventario,0.0,2472.3
167,2020-05-08,1004,Venta #427 - Cliente #5,872.78,0.0
167,2020-05-08,4001,Venta #427 - Cliente #5 (incluye IVA),0.0,872.78
168,2020-05-08,5001,Costo de Venta #427,133.48,0.0
168,2020-05-08,1005,Costo de Venta #427 - Ajuste de inventario,0.0,133.48
169,2020-05-08,1004,Venta #756 - Cliente #32,17680.88,0.0
169,2020-05-08,4001,Venta #756 - Cliente #32 (incluye IVA),0.0,17680.88
170,2020-05-08,5001,Costo de Venta #756,2798.22,0.0
170,2020-05-08,1005,Costo de Venta #756 - Ajuste de inventario,0.0,2798.22
2715,2020-05-08,1002,Venta de activo,22151.35,0.0
2715,2020-05-08,4005,Venta de activo,0.0,22151.35
2716,2020-05-09,1002,Cobro venta #819,9125.42,0.0
2716,2020-05-09,1004,Cobro venta #819,0.0,9125.42
2717,2020-05-09,1002,Cobro venta #371,64.3,0.0
2717,2020-05-09,1004,Cobro venta #371,0.0,64.3
171,2020-05-10,1004,Venta #102 - Cliente #44,16715.7,0.0
171,2020-05-10,4001,Venta #102 - Cliente #44 (incluye IVA),0.0,16715.7
172,2020-05-10,5001,Costo de Venta #102,2903.35,0.0
172,2020-05-10,1005,Costo de Venta #102 - Ajuste de inventario,0.0,2903.35
173,2020-05-10,1004,Venta #514 - Cliente #97,20489.49,0.0
173,2020-05-10,4001,Venta #514 - Cliente #97 (incluye IVA),0.0,20489.49
174,2020-05-10,5001,Costo de Venta #514,2970.79,0.0
174,2020-05-10,1005,Costo de Venta #514 - Ajuste de inventario,0.0,2970.79
175,2020-05-10,1004,Venta #119 - Cliente #37,3108.64,0.0
175,2020-05-10,4001,Venta #119 - Cliente #37 (incluye IVA),0.0,3108.64
176,2020-05-10,5001,Costo de Venta #119,449.62,0.0
176,2020-05-10,1005,Costo de Venta #119 - Ajuste de inventario,0.0,449.62
2718,2020-05-10,1002,Cobro venta #514,20489.49,0.0
2718,2020-05-10,1004,Cobro venta #514,0.0,20489.49
2137,2020-05-11,1005,Compra #451 - Producto #18,20302.63,0.0
2137,2020-05-11,1006,IVA por Compra #451,3867.17,0.0
2137,2020-05-11,2001,Compra #451 - Producto #18,0.0,24169.8
2719,2020-05-11,1002,Cobro venta #221,2316.32,0.0
2719,2020-05-11,1004,Cobro venta #221,0.0,2316.32
2720,2020-05-12,1002,Cobro venta #873,4167.78,0.0
2720,2020-05-12,1004,Cobro venta #873,0.0,4167.78
177,2020-05-13,1004,Venta #351 - Cliente #67,856.1,0.0
177,2020-05-13,4001,Venta #351 - Cliente #67 (incluye IVA),0.0,856.1
178,2020-05-13,5001,Costo de Venta #351,149.76,0.0
178,2020-05-13,1005,Costo de Venta #351 - Ajuste de inventario,0.0,149.76
2721,2020-05-14,2001,Pago compra #137,2784.13,0.0
2721,2020-05-14,1002,Pago compra #137,0.0,2784.13
2722,2020-05-14,5005,Pago nómina,1443.84,0.0
2722,2020-05-14,1002,Pago nómina,0.0,1443.84
2723,2020-05-15,1002,Cobro venta #262,18648.03,0.0
2723,2020-05-15,1004,Cobro venta #262,0.0,18648.03
179,2020-05-16,1004,Venta #113 - Cliente #48,130.52,0.0
179,2020-05-16,4001,Venta #113 - Cliente #48 (incluye IVA),0.0,130.52
180,2020-05-16,5001,Costo de Venta #113,21.4,0.0
180,2020-05-16,1005,Costo de Venta #113 - Ajuste de inventario,0.0,21.4
2138,2020-05-16,1005,Compra #65 - Producto #47,47179.46,0.0
2138,2020-05-16,1006,IVA por Compra #65,8986.56,0.0
2138,2020-05-16,2001,Compra #65 - Producto #47,0.0,56166.02
2139,2020-05-16,1005,Compra #222 - Producto #20,48078.06,0.0
2139,2020-05-16,1006,IVA por Compra #222,9157.73,0.0
2139,2020-05-16,2001,Compra #222 - Producto #20,0.0,57235.79
2724,2020-05-17,1002,Cobro venta #351,856.1,0.0
2724,2020-05-17,1004,Cobro venta #351,0.0,856.1
2725,2020-05-17,2001,Pago compra #132,27450.05,0.0
2725,2020-05-17,1002,Pago compra #132,0.0,27450.05
2726,2020-05-17,1002,Cobro venta #427,872.78,0.0
2726,2020-05-17,1004,Cobro venta #427,0.0,872.78
2727,2020-05-17,2001,Pago compra #222,57235.79,0.0
2727,2020-05-17,1002,Pago compra #222,0.0,57235.79
181,2020-05-18,1004,Venta #626 - Cliente #100,3089.61,0.0
181,2020-05-18,4001,Venta #626 - Cliente #100 (incluye IVA),0.0,3089.61
182,2020-05-18,5001,Costo de Venta #626,473.93,0.0
182,2020-05-18,1005,Costo de Venta #626 - Ajuste de inventario,0.0,473.93
2140,2020-05-18,1005,Compra #54 - Producto #24,16276.23,0.0
2140,2020-05-18,1006,IVA por Compra #54,3100.24,0.0
2140,2020-05-18,2001,Compra #54 - Producto #24,0.0,19376.47
2141,2020-05-18,1005,Compra #50 - Producto #39,3484.89,0.0
2141,2020-05-18,1006,IVA por Compra #50,663.79,0.0
2141,2020-05-18,2001,Compra #50 - Producto #39,0.0,4148.68
2728,2020-05-18,1002,Cobro venta #119,3108.64,0.0
2728,2020-05-18,1004,Cobro venta #119,0.0,3108.64
